Fecha,Hora,CO(ppm),O3 (ppb),SO2 (ppb),NO (pbb),NO2 (pbb),NOX (pbb),PM10 (µg/m3)-Promedio de 24 horas
2013-04-20,14,0.08,21,0.3,0.9,2.3,2.7,97.0
2013-04-20,15,0.08,20,0.3,0.7,2.4,2.7,96.5
2013-04-20,16,0.07,19,0.3,0.8,1.7,1.8,96.3
2013-04-20,17,0.08,18,0.3,2.2,5.1,6.7,93.8
2013-04-20,18,0.13,15,0.3,1.6,9.5,11.1,88.4
2013-04-20,19,0.23,6,0.3,4.1,22.2,26.3,86.1
2013-04-20,20,0.47,2,0.4,5.6,27.7,33.5,87.6
2013-04-20,21,0.49,1,0.4,4.9,26.7,31.8,89.5
2013-04-20,22,0.44,1,0.4,9.2,22.3,31.4,91.3
2013-04-20,23,0.24,6,0.3,0.7,13.0,13.6,90.6
2013-04-21,00,0.18,10,0.3,0.5,11.8,12.1,89.7
2013-04-21,01,0.10,16,0.3,0.5,6.5,6.6,89.6
2013-04-21,02,0.08,17,0.3,0.5,5.1,5.2,89.6
2013-04-21,03,0.07,14,0.3,0.2,3.2,2.9,89.5
2013-04-21,04,0.06,15,0.3,0.7,3.5,3.6,89.2
2013-04-21,05,0.06,19,0.3,0.2,1.8,1.4,88.9
2013-04-21,06,0.06,19,0.3,0.3,2.0,1.7,88.3
2013-04-21,07,0.06,18,0.3,0.5,2.3,2.2,86.7
2013-04-21,08,0.06,18,0.3,0.6,3.2,3.5,80.8
2013-04-21,09,0.14,13,0.7,59.1,39.4,91.9,78.9
2013-04-21,10,0.12,18,0.5,34.6,19.0,47.0,77.0
2013-04-21,11,0.09,23,0.3,0.9,4.0,4.9,72.9
2013-04-21,12,0.09,25,0.4,2.0,3.3,4.6,70.7
2013-04-21,13,0.10,26,0.4,0.5,2.2,2.3,69.3
2013-04-21,14,0.10,26,0.4,0.6,3.0,3.3,67.4
2013-04-21,15,0.11,27,0.4,0.8,3.4,3.9,65.5
2013-04-21,16,0.10,28,0.4,0.3,1.4,1.2,62.9
2013-04-21,17,0.10,28,0.4,0.3,1.7,1.5,60.4
2013-04-21,18,0.14,23,0.3,0.4,5.9,5.8,59.4
2013-04-21,19,0.29,12,0.3,1.4,18.2,19.4,58.9
2013-04-21,20,0.25,10,0.3,1.3,18.0,19.3,57.1
2013-04-21,21,0.20,13,0.3,0.4,12.7,12.7,55.3
2013-04-21,22,0.21,10,0.3,0.3,14.0,13.8,53.3
2013-04-21,23,0.26,4,0.3,1.1,20.2,21.3,53.8
2013-04-22,00,0.12,16,0.3,0.5,8.7,8.8,54.1
2013-04-22,01,0.10,18,0.3,0.4,6.8,6.7,53.7
2013-04-22,02,0.08,18,0.3,0.3,5.5,5.2,53.1
2013-04-22,03,0.11,20,0.3,0.2,2.8,2.4,52.6
2013-04-22,04,0.17,20,0.3,0.3,2.8,2.5,52.2
2013-04-22,05,0.10,19,0.3,0.5,4.7,4.8,51.8
2013-04-22,06,0.21,14,0.5,36.2,18.2,38.9,54.2
2013-04-22,07,0.20,12,0.4,9.5,16.4,25.7,55.6
2013-04-22,08,0.26,10,0.4,15.6,20.8,35.0,58.4
2013-04-22,09,0.16,13,0.4,9.9,14.3,23.3,60.4
2013-04-22,10,0.13,17,0.4,9.3,13.3,21.9,65.2
2013-04-22,11,0.14,21,0.4,5.9,11.3,17.2,70.0
2013-04-22,12,0.14,24,0.3,4.2,7.5,11.2,73.1
2013-04-22,13,0.15,25,0.4,6.0,8.1,13.2,74.8
2013-04-22,14,0.15,25,0.3,3.4,5.6,8.8,75.3
2013-04-22,15,0.17,26,0.3,3.6,7.5,10.8,76.2
2013-04-22,16,0.14,24,0.4,5.2,8.7,13.2,76.9
2013-04-22,17,0.18,24,0.4,6.1,11.5,16.1,80.1
2013-04-22,18,0.13,27,0.3,0.7,9.7,10.2,82.6
2013-04-22,19,0.16,11,0.3,5.2,23.1,28.2,80.9
2013-04-22,20,0.18,3,0.3,5.0,30.9,36.1,81.5
2013-04-22,21,0.41,<LD,0.5,19.6,34.8,54.6,83.4
2013-04-22,22,0.89,<LD,0.7,40.0,36.7,76.9,88.7
2013-04-22,23,0.68,1,0.6,26.3,30.2,56.7,91.3
2013-04-23,00,0.16,7,0.3,1.1,14.2,15.3,91.2
2013-04-23,01,0.15,8,0.3,0.3,12.2,12.4,91.2
2013-04-23,02,0.10,11,0.3,0.6,9.0,9.4,91.4
2013-04-23,03,0.07,15,0.3,0.3,6.9,6.8,91.7
2013-04-23,04,0.07,16,0.3,0.6,6.0,6.1,92.0
2013-04-23,05,0.10,11,0.3,1.8,11.6,13.2,93.2
2013-04-23,06,0.13,5,0.3,3.4,15.5,18.9,90.9
2013-04-23,07,0.21,1,0.4,17.2,23.8,41.1,90.9
2013-04-23,08,0.58,<LD,0.9,71.3,38.9,109.6,96.0
2013-04-23,09,0.30,9,0.5,17.9,22.9,39.3,98.9
2013-04-23,10,0.14,12,0.4,12.2,13.8,26.0,98.0
2013-04-23,11,0.20,21,0.4,6.6,8.3,13.4,95.4
2013-04-23,12,0.16,25,0.3,5.3,7.8,11.8,94.2
2013-04-23,13,0.18,26,0.4,11.0,8.2,16.2,93.2
2013-04-23,14,0.11,28,0.4,0.9,4.0,4.8,92.2
2013-04-23,15,0.12,---,0.4,2.2,6.6,8.3,93.0
2013-04-23,16,---,29,0.3,2.2,7.7,9.9,93.8
2013-04-23,17,---,31,0.3,1.6,15.4,17.1,92.4
2013-04-23,18,0.11,24,0.2,1.1,13.1,14.1,91.5
2013-04-23,19,0.15,17,0.2,0.7,17.3,17.9,92.5
2013-04-23,20,0.40,3,0.2,8.4,30.3,38.9,91.7
2013-04-23,21,0.55,1,0.2,16.8,35.7,52.8,---
2013-04-23,22,0.28,8,0.2,2.0,23.5,25.7,---
2013-04-23,23,0.23,8,0.2,1.3,21.7,23.1,---
2013-04-24,00,0.15,11,0.3,0.8,15.7,16.5,---
2013-04-24,01,0.09,17,0.2,0.3,10.2,10.2,---
2013-04-24,02,0.10,13,0.3,0.4,12.3,12.2,---
2013-04-24,03,0.09,12,0.3,0.4,11.5,11.6,---
2013-04-24,04,0.08,12,0.2,0.5,10.3,10.5,---
2013-04-24,05,0.09,4,0.2,1.0,14.6,15.5,---
2013-04-24,06,0.12,4,0.3,3.2,14.5,17.7,---
2013-04-24,07,0.14,9,0.2,4.1,18.9,23.0,---
2013-04-24,08,0.29,4,0.3,16.3,25.9,42.2,---
2013-04-24,09,0.17,12,0.2,7.9,18.4,26.5,---
2013-04-24,10,0.15,19,0.2,8.3,13.4,21.9,---
2013-04-24,11,0.12,26,0.3,5.3,9.0,14.3,---
2013-04-24,12,0.12,29,0.2,4.0,6.9,10.8,---
2013-04-24,13,0.12,30,0.2,3.2,6.0,9.1,---
2013-04-24,14,0.13,32,0.2,2.7,5.6,8.2,---
2013-04-24,15,0.12,31,0.2,5.2,7.6,11.7,---
2013-04-24,16,0.12,30,0.3,10.4,7.9,15.2,---
2013-04-24,17,0.18,25,0.3,4.6,11.1,15.9,---
2013-04-24,18,0.24,16,0.2,4.1,18.7,23.0,---
2013-04-24,19,0.35,7,0.2,4.4,28.9,33.5,---
2013-04-24,20,0.33,10,0.3,2.1,23.2,25.5,---
2013-04-24,21,0.25,11,0.2,2.5,20.9,23.5,---
2013-04-24,22,0.19,17,0.2,1.1,12.7,13.6,---
2013-04-24,23,0.14,22,0.2,0.5,7.6,7.7,---
2013-04-25,00,0.12,21,0.3,1.0,7.6,8.2,---
2013-04-25,01,0.09,22,0.2,0.2,5.8,5.5,---
2013-04-25,02,0.06,26,0.2,0.2,2.2,1.9,---
2013-04-25,03,0.08,26,0.2,0.2,2.0,1.6,---
2013-04-25,04,0.23,26,0.2,0.2,2.2,1.9,---
2013-04-25,05,0.10,23,0.2,0.5,2.0,1.9,---
2013-04-25,06,0.11,20,0.3,0.7,3.3,3.8,---
2013-04-25,07,0.17,17,0.3,7.3,9.4,14.2,---
2013-04-25,08,0.26,14,0.2,6.9,13.7,20.5,---
2013-04-25,09,0.12,15,0.2,3.8,9.9,13.6,---
2013-04-25,10,0.07,16,0.2,5.1,6.0,9.9,---
2013-04-25,11,0.09,19,0.2,4.5,3.8,7.7,---
2013-04-25,12,0.18,19,0.2,9.4,10.9,19.0,---
2013-04-25,13,0.07,24,0.2,2.2,4.0,6.0,---
2013-04-25,14,---,26,0.3,1.1,3.0,4.0,---
2013-04-25,15,---,25,0.3,2.3,7.4,9.7,---
2013-04-25,16,---,23,0.3,3.2,4.6,7.6,---
2013-04-25,17,<LD,25,0.3,0.8,4.8,5.6,---
2013-04-25,18,<LD,27,0.3,0.2,2.4,2.2,---
2013-04-25,19,<LD,29,0.3,0.2,1.9,1.6,---
2013-04-25,20,<LD,29,0.3,0.2,2.1,1.7,---
2013-04-25,21,<LD,27,0.3,0.3,2.8,2.6,---
2013-04-25,22,<LD,27,0.3,0.3,2.4,2.1,---
2013-04-25,23,<LD,24,0.3,0.2,2.7,2.4,---
2013-04-26,00,<LD,23,0.3,0.3,2.4,2.1,---
2013-04-26,01,<LD,23,0.3,0.2,2.0,1.7,---
2013-04-26,02,<LD,22,0.3,0.2,3.1,2.8,---
2013-04-26,03,<LD,23,0.3,0.2,2.2,1.9,---
2013-04-26,04,<LD,23,0.3,0.2,1.6,1.3,---
2013-04-26,05,<LD,20,0.3,0.2,1.8,1.5,---
2013-04-26,06,<LD,18,0.3,0.5,3.4,3.6,---
2013-04-26,07,<LD,16,0.3,1.0,5.0,6.0,---
2013-04-26,08,<LD,10,0.3,6.1,9.3,15.5,---
2013-04-26,09,<LD,10,0.3,7.3,9.8,17.2,---
2013-04-26,10,<LD,10,0.3,11.8,12.9,24.5,---
2013-04-26,11,<LD,12,0.3,3.0,4.5,7.6,---
2013-04-26,12,<LD,14,0.3,3.9,4.1,8.0,---
2013-04-26,13,<LD,19,0.3,2.1,4.3,6.4,---
2013-04-26,14,<LD,18,0.3,2.8,5.7,8.6,---
2013-04-26,15,<LD,19,0.3,3.4,5.8,9.3,---
2013-04-26,16,<LD,16,0.3,3.4,7.8,11.3,---
2013-04-26,17,<LD,12,0.3,6.3,11.8,18.3,---
2013-04-26,18,<LD,12,0.3,3.2,9.7,13.0,---
2013-04-26,19,<LD,9,0.3,1.5,9.6,11.2,---
2013-04-26,20,<LD,9,0.3,1.2,8.9,10.2,---
2013-04-26,21,<LD,11,0.3,0.7,8.1,8.8,---
2013-04-26,22,<LD,9,0.3,1.5,8.9,10.4,---
2013-04-26,23,<LD,6,0.3,0.9,10.2,11.0,---
2013-04-27,00,<LD,4,0.3,1.2,9.6,10.7,---
2013-04-27,01,<LD,<LD,0.3,4.0,12.9,17.1,---
2013-04-27,02,<LD,1,0.3,6.6,11.5,18.2,---
2013-04-27,03,<LD,6,0.3,2.4,11.6,14.0,---
2013-04-27,04,<LD,18,0.3,0.5,6.0,6.2,---
2013-04-27,05,<LD,20,0.3,0.3,5.0,4.8,---
2013-04-27,06,<LD,16,0.3,0.3,7.1,7.0,---
2013-04-27,07,<LD,10,0.3,1.3,12.0,13.2,---
2013-04-27,08,<LD,9,0.3,8.7,14.7,23.5,---
2013-04-27,09,<LD,5,0.3,11.7,14.4,26.3,45.6
2013-04-27,10,<LD,9,0.3,8.4,10.9,19.0,46.6
2013-04-27,11,<LD,13,0.3,8.6,10.4,18.6,48.5
2013-04-27,12,<LD,20,0.3,1.9,6.5,8.5,49.7
2013-04-27,13,<LD,22,0.3,1.1,6.0,7.1,51.0
2013-04-27,14,<LD,21,0.3,11.7,11.5,18.9,52.7
2013-04-27,15,<LD,21,0.3,2.3,7.7,9.7,53.4
2013-04-27,16,<LD,18,0.3,1.2,7.6,8.8,52.2
2013-04-27,17,<LD,16,0.3,0.5,7.4,7.6,50.6
2013-04-27,18,<LD,13,0.3,0.5,7.3,7.6,49.1
2013-04-27,19,<LD,10,0.3,0.6,7.6,8.0,48.4
2013-04-27,20,<LD,10,0.3,0.3,7.3,7.4,47.8
2013-04-27,21,<LD,11,0.3,0.4,5.8,5.9,47.3
2013-04-27,22,<LD,10,0.3,0.4,6.3,6.3,46.8
2013-04-27,23,<LD,9,0.3,0.3,5.7,5.5,45.9
2013-04-28,00,<LD,9,0.3,0.4,6.9,7.0,45.5
2013-04-28,01,<LD,23,0.3,0.2,2.2,1.8,44.4
2013-04-28,02,<LD,26,0.3,0.3,4.4,4.2,42.9
2013-04-28,03,<LD,27,0.3,0.3,1.9,1.6,41.4
2013-04-28,04,<LD,27,0.3,0.2,2.9,2.6,40.3
2013-04-28,05,<LD,30,0.2,0.2,1.9,1.6,39.0
2013-04-28,06,<LD,29,0.3,0.4,0.8,0.7,37.4
2013-04-28,07,<LD,24,0.3,0.3,4.5,4.3,36.0
2013-04-28,08,<LD,17,0.3,0.3,9.2,9.0,34.4
2013-04-28,09,<LD,19,0.3,0.8,8.5,9.2,31.7
2013-04-28,10,<LD,25,0.3,0.6,5.6,6.0,29.4
2013-04-28,11,<LD,27,0.3,0.3,1.6,1.4,26.0
2013-04-28,12,<LD,26,0.2,0.3,0.7,0.5,23.1
2013-04-28,13,<LD,26,0.3,0.3,0.9,0.7,19.9
2013-04-28,14,<LD,24,0.3,0.3,0.9,0.7,16.4
2013-04-28,15,<LD,20,0.3,0.3,2.6,2.6,13.9
2013-04-28,16,<LD,17,0.3,0.4,5.9,6.0,12.6
2013-04-28,17,<LD,21,0.2,0.3,4.9,4.8,12.1
2013-04-28,18,<LD,25,0.3,0.2,3.5,3.2,11.5
2013-04-28,19,<LD,22,0.3,0.2,3.3,2.9,11.1
2013-04-28,20,<LD,20,0.3,0.2,3.2,2.8,10.5
2013-04-28,21,<LD,19,0.3,0.2,4.5,4.1,9.8
2013-04-28,22,<LD,18,0.2,0.3,6.3,6.1,9.1
2013-04-28,23,<LD,14,0.3,0.4,4.6,4.5,8.4
2013-04-29,00,<LD,10,0.3,0.2,2.2,1.9,7.6
2013-04-29,01,<LD,10,0.3,1.9,2.9,4.2,7.5
2013-04-29,02,<LD,8,0.3,0.7,3.1,3.1,7.6
2013-04-29,03,<LD,7,0.3,0.2,2.1,1.8,7.9
2013-04-29,04,<LD,9,0.2,0.2,1.7,1.4,---
2013-04-29,05,<LD,9,0.3,0.2,2.0,1.7,8.4
2013-04-29,06,<LD,11,0.3,5.8,6.7,12.2,8.9
2013-04-29,07,<LD,11,0.3,4.1,4.7,8.7,9.5
2013-04-29,08,<LD,9,0.3,12.2,12.3,24.3,10.0
2013-04-29,09,<LD,13,0.3,8.0,11.9,19.9,10.6
2013-04-29,10,0.05,19,0.3,14.0,12.3,25.0,11.5
2013-04-29,11,<LD,19,0.3,5.2,5.8,10.5,13.0
2013-04-29,12,<LD,22,0.3,6.4,6.9,12.8,14.9
2013-04-29,13,<LD,22,0.3,3.4,6.1,9.5,16.6
2013-04-29,14,<LD,22,0.3,9.3,5.0,10.3,17.9
2013-04-29,15,<LD,21,0.3,3.5,4.6,7.9,19.9
2013-04-29,16,<LD,20,0.3,4.3,5.8,9.6,20.8
2013-04-29,17,<LD,17,0.3,5.0,7.6,12.5,22.7
2013-04-29,18,0.05,10,0.3,4.0,11.7,15.6,24.2
2013-04-29,19,<LD,5,0.3,1.2,13.0,14.3,25.6
2013-04-29,20,<LD,5,0.3,0.5,10.1,10.4,26.6
2013-04-29,21,<LD,6,0.3,0.6,8.5,8.9,27.1
2013-04-29,22,<LD,3,0.3,1.8,9.9,11.8,28.2
2013-04-29,23,<LD,4,0.3,0.6,7.6,8.0,28.7
2013-04-30,00,<LD,7,0.3,0.3,4.3,4.2,28.9
2013-04-30,01,<LD,4,0.3,0.3,5.4,5.4,28.9
2013-04-30,02,0.10,6,0.3,0.3,3.7,3.6,29.0
2013-04-30,03,0.04,6,0.3,0.2,3.9,3.7,29.1
2013-04-30,04,0.07,7,0.3,0.2,4.4,4.2,29.2
2013-04-30,05,0.05,9,0.3,0.2,4.0,3.8,29.4
2013-04-30,06,0.06,7,0.3,2.2,6.8,8.9,29.6
2013-04-30,07,<LD,6,0.3,7.4,13.9,20.7,29.8
2013-04-30,08,0.07,<LD,0.6,43.2,19.8,63.1,32.6
2013-04-30,09,<LD,6,0.4,21.4,18.7,40.1,34.8
2013-04-30,10,<LD,12,0.3,12.4,10.5,21.8,35.9
2013-04-30,11,<LD,19,0.3,6.6,9.0,15.0,36.2
2013-04-30,12,0.04,20,0.3,7.4,7.9,14.4,36.7
2013-04-30,13,<LD,24,0.3,6.6,7.0,13.1,37.7
2013-04-30,14,<LD,23,0.3,3.8,7.3,10.9,38.1
2013-04-30,15,<LD,23,0.3,7.2,12.6,19.4,37.7
2013-04-30,16,0.04,20,0.3,6.2,10.1,16.1,38.9
2013-04-30,17,0.07,16,0.3,8.2,14.6,22.8,40.0
2013-04-30,18,0.05,14,0.3,3.5,13.3,16.9,40.1
2013-04-30,19,<LD,8,0.4,3.7,15.7,19.4,40.6
2013-04-30,20,<LD,4,0.4,5.2,19.0,24.4,41.3
2013-04-30,21,0.09,<LD,0.5,16.6,24.1,40.9,42.6
2013-04-30,22,<LD,<LD,0.4,6.1,17.5,23.8,42.6
2013-04-30,23,<LD,2,0.3,2.4,13.5,16.1,42.6
2013-05-01,00,<LD,8,0.3,0.3,7.3,7.4,42.7
2013-05-01,01,<LD,11,0.3,0.2,5.8,5.7,42.6
2013-05-01,02,<LD,14,0.3,0.3,4.7,4.6,42.7
2013-05-01,03,<LD,14,0.3,0.2,3.9,3.5,42.7
2013-05-01,04,<LD,12,0.3,1.0,8.1,8.9,42.7
2013-05-01,05,<LD,18,0.3,0.3,3.4,3.2,42.7
2013-05-01,06,<LD,20,0.3,0.4,3.1,2.9,42.6
2013-05-01,07,<LD,17,0.3,0.8,5.8,6.5,42.7
2013-05-01,08,<LD,16,0.3,2.0,6.3,8.1,40.1
2013-05-01,09,<LD,14,0.3,2.9,9.5,12.5,38.1
2013-05-01,10,<LD,19,0.3,1.3,5.0,6.3,36.8
2013-05-01,11,<LD,24,0.3,0.9,3.2,4.0,36.0
2013-05-01,12,<LD,26,0.3,0.5,2.6,3.0,35.0
2013-05-01,13,<LD,28,0.3,0.5,2.6,2.9,34.4
2013-05-01,14,<LD,27,0.3,0.3,2.5,2.5,33.9
2013-05-01,15,<LD,25,0.3,0.6,2.6,2.9,33.0
2013-05-01,16,<LD,25,0.3,0.3,2.1,2.0,31.1
2013-05-01,17,<LD,23,0.3,0.3,2.5,2.4,28.2
2013-05-01,18,<LD,19,0.3,0.3,3.7,3.6,26.8
2013-05-01,19,<LD,14,0.3,0.4,6.7,6.7,25.2
2013-05-01,20,0.04,14,0.3,0.6,5.7,6.0,23.8
2013-05-01,21,<LD,15,0.3,0.7,3.6,3.6,22.1
2013-05-01,22,<LD,12,0.3,0.3,5.1,4.8,21.0
2013-05-01,23,<LD,12,0.3,0.3,4.0,3.8,20.5
2013-05-02,00,<LD,12,0.3,0.3,3.0,2.9,20.2
2013-05-02,01,<LD,10,0.3,0.2,2.8,2.5,20.1
2013-05-02,02,<LD,10,0.3,0.2,2.6,2.4,19.9
2013-05-02,03,<LD,14,0.3,0.2,1.0,0.7,19.9
2013-05-02,04,<LD,12,0.3,0.3,1.1,0.8,19.7
2013-05-02,05,<LD,12,0.3,0.2,1.1,0.9,19.5
2013-05-02,06,<LD,11,0.3,0.5,2.2,2.3,19.3
2013-05-02,07,<LD,10,0.3,1.5,4.9,6.2,18.9
2013-05-02,08,0.07,6,0.3,15.7,13.2,29.0,18.5
2013-05-02,09,<LD,8,0.3,8.2,7.6,15.8,18.7
2013-05-02,10,<LD,11,0.3,4.4,4.6,9.0,18.7
2013-05-02,11,<LD,12,0.4,10.1,5.8,14.1,18.5
2013-05-02,12,<LD,14,0.3,3.3,3.8,7.0,18.2
2013-05-02,13,<LD,16,0.3,4.5,4.1,8.3,17.5
2013-05-02,14,<LD,16,0.4,2.1,4.3,6.4,17.0
2013-05-02,15,<LD,12,1.6,9.6,10.0,19.8,17.0
2013-05-02,16,<LD,16,2.2,3.3,5.6,9.0,18.0
2013-05-02,17,<LD,13,1.2,2.2,7.3,9.5,19.0
2013-05-02,18,<LD,12,0.8,0.9,7.5,8.2,19.7
2013-05-02,19,<LD,6,0.6,0.8,10.6,11.4,20.4
2013-05-02,20,<LD,6,0.4,0.7,7.9,8.5,21.1
2013-05-02,21,<LD,5,0.4,1.2,7.3,8.5,21.7
2013-05-02,22,<LD,6,0.3,1.1,6.7,7.7,22.2
2013-05-02,23,<LD,5,0.3,2.5,8.6,11.1,22.3
2013-05-03,00,<LD,7,0.3,0.6,5.1,5.4,22.5
2013-05-03,01,<LD,5,0.3,0.7,6.1,6.7,22.7
2013-05-03,02,<LD,9,0.3,0.3,2.2,2.2,22.7
2013-05-03,03,<LD,9,0.3,0.2,2.6,2.5,22.6
2013-05-03,04,<LD,10,0.3,0.3,1.7,1.6,22.5
2013-05-03,05,<LD,13,0.3,0.3,1.8,1.8,22.5
2013-05-03,06,<LD,9,0.3,0.7,3.4,3.9,22.5
2013-05-03,07,<LD,10,0.3,0.4,3.7,4.1,22.5
2013-05-03,08,<LD,10,0.3,0.9,5.0,6.0,22.8
2013-05-03,09,<LD,9,0.3,4.2,7.6,11.7,22.6
2013-05-03,10,<LD,9,0.3,3.9,6.7,10.8,22.7
2013-05-03,11,<LD,11,0.3,3.8,5.1,9.0,22.9
2013-05-03,12,<LD,12,0.3,3.6,5.5,9.1,23.2
2013-05-03,13,<LD,12,0.3,7.1,6.6,13.2,24.1
2013-05-03,14,<LD,15,0.3,4.0,4.9,8.5,24.4
2013-05-03,15,<LD,16,0.3,2.0,4.0,5.9,24.7
2013-05-03,16,<LD,14,0.4,7.9,7.2,14.2,25.2
2013-05-03,17,<LD,12,0.5,10.5,12.6,23.0,27.2
2013-05-03,18,<LD,6,0.7,14.6,18.8,33.6,30.0
2013-05-03,19,0.14,<LD,1.0,50.0,24.3,74.4,32.8
2013-05-03,20,0.39,<LD,1.1,47.1,26.0,73.2,36.0
2013-05-03,21,<LD,2,0.7,6.5,14.7,21.3,37.0
2013-05-03,22,<LD,7,1.5,2.0,7.4,9.4,37.0
2013-05-03,23,<LD,9,1.1,0.3,4.0,4.1,37.2
2013-05-04,00,<LD,7,0.7,0.4,4.0,4.1,37.2
2013-05-04,01,<LD,9,0.5,0.8,2.8,3.1,37.2
2013-05-04,02,<LD,11,0.4,0.3,1.8,1.6,37.1
2013-05-04,03,<LD,11,0.4,0.2,1.4,1.1,37.0
2013-05-04,04,<LD,11,0.3,0.2,0.9,0.6,37.0
2013-05-04,05,<LD,11,0.3,0.4,1.5,1.3,36.9
2013-05-04,06,<LD,4,0.4,5.6,10.0,15.6,37.0
2013-05-04,07,<LD,2,2.4,10.1,13.3,23.5,37.0
2013-05-04,08,<LD,8,2.3,3.7,5.2,8.6,37.1
2013-05-04,09,<LD,10,1.1,2.0,3.0,4.7,36.9
2013-05-04,10,<LD,12,0.7,1.8,2.1,3.4,37.1
2013-05-04,11,<LD,13,0.5,4.3,1.9,4.9,36.8
2013-05-04,12,<LD,14,0.5,12.8,6.0,17.0,36.3
2013-05-04,13,<LD,16,0.4,1.5,2.2,3.2,34.6
2013-05-04,14,<LD,14,0.4,3.3,2.8,5.8,33.7
2013-05-04,15,<LD,14,0.4,4.5,7.2,11.6,33.0
2013-05-04,16,<LD,13,0.5,3.5,7.4,10.9,31.3
2013-05-04,17,<LD,11,0.6,3.1,9.8,12.9,28.3
2013-05-04,18,<LD,15,0.6,0.4,4.3,4.3,24.7
2013-05-04,19,<LD,7,0.5,0.8,10.8,11.5,21.8
2013-05-04,20,<LD,6,0.4,0.9,13.0,13.7,18.4
2013-05-04,21,<LD,3,0.4,1.4,14.0,15.3,17.3
2013-05-04,22,<LD,5,0.4,1.1,11.4,12.2,17.4
2013-05-04,23,<LD,13,0.4,0.3,5.3,5.0,17.0
2013-05-05,00,<LD,19,0.3,0.2,1.6,1.3,17.0
2013-05-05,01,<LD,9,0.3,0.5,7.8,8.0,17.2
2013-05-05,02,<LD,8,0.4,0.2,3.5,3.2,17.4
2013-05-05,03,<LD,1,0.4,1.6,10.8,12.2,18.0
2013-05-05,04,<LD,2,0.4,0.4,8.8,9.0,18.5
2013-05-05,05,<LD,3,0.4,0.3,6.3,6.1,18.7
2013-05-05,06,<LD,1,0.5,1.5,10.0,11.2,18.8
2013-05-05,07,<LD,2,0.4,0.8,5.7,6.0,18.7
2013-05-05,08,<LD,<LD,0.5,3.6,9.4,13.0,18.3
2013-05-05,09,<LD,3,0.8,6.9,10.2,17.3,18.0
2013-05-05,10,<LD,7,1.2,8.4,8.1,15.3,17.6
2013-05-05,11,<LD,10,4.5,11.2,14.9,25.8,17.6
2013-05-05,12,<LD,14,2.5,4.0,6.6,10.1,17.3
2013-05-05,13,<LD,18,1.9,0.5,1.6,2.0,17.0
2013-05-05,14,<LD,19,2.2,0.4,1.5,1.7,17.1
2013-05-05,15,<LD,21,1.1,0.5,0.6,0.6,17.5
2013-05-05,16,<LD,21,0.7,0.3,0.6,0.4,17.9
2013-05-05,17,<LD,17,1.1,0.4,3.6,3.6,17.9
2013-05-05,18,---,---,---,---,---,---,18.1
2013-05-05,19,---,---,---,---,---,---,17.6
2013-05-05,20,---,---,---,---,---,---,17.0
2013-05-05,21,---,---,---,---,---,---,16.6
2013-05-05,22,---,---,---,---,---,---,16.1
2013-05-05,23,<LD,12,0.5,0.2,3.1,2.8,16.3
2013-05-06,00,<LD,12,0.7,0.3,3.8,3.7,16.8
2013-05-06,01,<LD,10,0.8,0.5,6.5,7.0,16.9
2013-05-06,02,<LD,9,0.8,1.8,9.7,11.6,17.3
2013-05-06,03,<LD,5,1.9,8.0,15.6,23.8,17.2
2013-05-06,04,<LD,8,3.7,4.0,8.1,12.0,16.8
2013-05-06,05,<LD,13,1.8,0.2,1.3,1.0,16.7
2013-05-06,06,<LD,13,1.2,0.6,1.8,2.1,16.4
2013-05-06,07,<LD,11,1.0,2.9,5.4,8.2,17.0
2013-05-06,08,<LD,8,0.9,12.0,7.9,18.5,18.2
2013-05-06,09,<LD,8,0.7,6.3,6.5,12.5,19.8
2013-05-06,10,---,11,1.0,6.5,5.7,12.2,20.4
2013-05-06,11,0.04,---,---,---,---,---,22.6
2013-05-06,12,0.07,7,0.5,5.9,8.2,14.1,25.3
2013-05-06,13,0.13,8,0.4,6.9,7.2,14.3,29.5
2013-05-06,14,0.13,8,0.4,6.5,9.4,16.0,32.3
2013-05-06,15,0.12,8,0.5,6.2,8.0,14.3,35.1
2013-05-06,16,0.05,7,0.6,7.9,11.8,19.8,37.4
2013-05-06,17,0.04,9,0.5,5.0,8.8,14.0,41.6
2013-05-06,18,0.04,7,0.7,6.3,12.1,18.5,41.1
2013-05-06,19,<LD,7,0.5,5.9,8.4,14.2,40.7
2013-05-06,20,<LD,7,0.4,0.8,4.0,4.4,40.1
2013-05-06,21,<LD,8,0.4,1.1,3.3,3.9,39.1
2013-05-06,22,<LD,8,0.3,0.6,3.6,3.8,38.0
2013-05-06,23,0.07,5,0.4,0.7,9.7,10.1,37.6
2013-05-07,00,0.08,2,0.7,1.1,15.9,16.9,37.9
2013-05-07,01,0.17,1,1.0,5.3,16.3,21.7,38.3
2013-05-07,02,0.16,4,1.1,0.4,7.9,8.0,38.1
2013-05-07,03,0.26,4,1.8,0.2,5.7,5.5,37.8
2013-05-07,04,0.06,5,0.9,0.4,4.4,4.3,37.7
2013-05-07,05,0.15,4,0.5,0.3,5.0,5.0,38.3
2013-05-07,06,0.10,3,0.6,3.8,8.8,12.7,38.7
2013-05-07,07,0.12,2,0.5,9.1,13.2,21.6,39.7
2013-05-07,08,0.19,3,0.7,29.2,14.4,35.4,41.4
2013-05-07,09,0.08,5,0.6,9.5,9.9,18.4,42.3
