Fecha,Hora,CO ppm,O3  ppb,SO2 ppb,NO pbb,NO2  pbb,NOX pbb,PM10 (µg/m3)-Promedio de 24 horas
2011-11-25,02,0.04,18,0.7,0.5,4.7,5.2,82.8
2011-11-25,03,<LD,17,0.3,0.5,0.8,1.5,83.1
2011-11-25,04,<LD,17,0.3,0.6,0.7,1.6,85.4
2011-11-25,05,<LD,15,0.5,13.2,6.3,19.6,91.2
2011-11-25,06,0.04,14,0.5,7.5,2.8,10.1,97.1
2011-11-25,07,0.06,12,0.9,6.1,3.3,10.3,105.5
2011-11-25,08,<LD,11,0.9,6.0,3.6,10.6,126.2
2011-11-25,09,<LD,13,1.1,1.6,1.2,3.6,155.6
2011-11-25,10,<LD,15,0.7,1.3,1.5,3.1,171.4
2011-11-25,11,<LD,15,1.0,3.0,2.1,5.9,180.3
2011-11-25,12,<LD,17,0.6,1.0,1.6,3.2,188.3
2011-11-25,13,<LD,18,0.5,1.9,2.0,4.3,192.7
2011-11-25,14,<LD,18,0.6,0.9,1.2,2.6,202.2
2011-11-25,15,<LD,19,0.8,14.5,4.1,18.9,207.0
2011-11-25,16,<LD,20,0.6,1.4,2.1,4.1,236.2
2011-11-25,17,<LD,20,0.7,1.8,2.1,4.5,254.1
2011-11-25,18,<LD,20,0.4,0.7,0.8,1.4,259.0
2011-11-25,19,<LD,17,0.6,1.2,4.0,5.6,265.8
2011-11-25,20,<LD,15,0.7,1.4,5.7,7.9,264.8
2011-11-25,21,<LD,13,1.1,0.8,7.6,8.9,265.5
2011-11-25,22,<LD,12,0.9,0.7,6.6,7.4,265.0
2011-11-25,23,<LD,10,1.0,0.6,7.5,8.6,265.6
2011-11-26,00,<LD,6,1.0,1.1,12.2,13.8,268.5
2011-11-26,01,<LD,6,1.2,1.0,10.5,12.0,277.1
2011-11-26,02,<LD,12,1.1,0.9,3.5,5.0,313.6
2011-11-26,03,<LD,8,1.1,3.4,10.4,14.4,344.6
2011-11-26,04,<LD,8,0.9,3.9,10.4,15.3,360.4
2011-11-26,05,<LD,7,0.9,12.4,13.7,27.3,362.8
2011-11-26,06,<LD,8,0.9,18.5,15.5,35.0,359.7
2011-11-26,07,<LD,7,0.9,28.3,17.5,47.1,353.9
2011-11-26,08,---,---,---,---,---,---,343.9
2011-11-26,09,---,---,---,---,---,---,324.1
2011-11-26,10,---,---,---,---,---,---,319.2
2011-11-26,11,---,---,---,---,---,---,322.0
2011-11-26,12,---,---,---,---,---,---,326.4
2011-11-26,13,---,---,---,---,---,---,333.4
2011-11-26,14,---,---,---,---,---,---,----
2011-11-26,15,0.17,33,0.8,0.7,6.4,7.7,----
2011-11-26,16,0.04,26,0.6,0.7,2.8,3.8,----
2011-11-26,17,<LD,26,0.6,0.5,1.7,2.3,----
2011-11-26,18,<LD,16,0.5,1.3,1.4,3.5,----
2011-11-26,19,<LD,13,0.6,5.2,7.8,14.2,----
2011-11-26,20,<LD,13,0.6,3.0,6.6,10.4,----
2011-11-26,21,<LD,13,0.7,1.2,5.2,7.1,----
2011-11-26,22,<LD,11,0.8,1.7,5.0,7.7,----
2011-11-26,23,<LD,12,0.6,0.5,2.7,3.5,----
2011-11-27,00,<LD,13,0.8,0.5,3.9,4.5,----
2011-11-27,01,<LD,17,0.5,0.5,2.2,2.8,----
2011-11-27,02,<LD,17,0.6,0.4,2.0,2.8,----
2011-11-27,03,<LD,15,0.4,1.1,2.1,3.5,----
2011-11-27,04,<LD,14,0.8,0.8,2.4,3.7,----
2011-11-27,05,<LD,13,0.6,0.7,4.1,5.5,----
2011-11-27,06,<LD,16,0.6,1.2,5.4,7.2,----
2011-11-27,07,<LD,27,0.5,0.9,5.0,6.3,----
2011-11-27,08,<LD,32,0.6,1.9,7.1,9.7,212.3
2011-11-27,09,0.04,27,0.6,2.4,8.5,11.6,203.8
2011-11-27,10,<LD,28,0.4,1.5,5.5,7.5,194.7
2011-11-27,11,<LD,28,0.6,0.9,5.9,7.2,186.5
2011-11-27,12,<LD,26,0.6,0.8,4.3,5.8,178.8
2011-11-27,13,<LD,25,0.6,0.8,3.2,4.5,171.8
2011-11-27,14,<LD,27,0.5,0.8,1.9,3.4,165.5
2011-11-27,15,<LD,30,0.4,0.7,1.2,2.5,158.6
2011-11-27,16,<LD,34,0.4,0.5,1.7,2.8,152.4
2011-11-27,17,<LD,36,0.4,0.4,1.3,1.7,142.0
2011-11-27,18,<LD,38,0.4,0.5,3.2,3.6,131.1
2011-11-27,19,0.04,33,0.7,0.9,4.7,6.3,122.3
2011-11-27,20,0.06,31,0.9,0.6,6.6,7.6,111.8
2011-11-27,21,<LD,31,0.6,0.5,4.0,4.9,100.4
2011-11-27,22,<LD,33,0.5,0.5,2.3,3.0,93.4
2011-11-27,23,<LD,25,0.6,0.5,2.7,3.6,86.7
2011-11-28,00,<LD,16,1.1,1.7,17.3,19.9,79.5
2011-11-28,01,<LD,22,0.4,0.7,3.6,4.6,74.8
2011-11-28,02,<LD,18,0.6,1.2,6.7,8.7,67.6
2011-11-28,03,<LD,16,1.0,0.5,7.4,8.1,59.5
2011-11-28,04,<LD,15,0.5,0.7,2.2,3.3,53.2
2011-11-28,05,<LD,13,0.6,0.6,2.4,3.5,48.4
2011-11-28,06,<LD,12,0.5,0.6,1.4,2.3,46.5
2011-11-28,07,<LD,11,0.4,0.6,0.6,1.6,48.0
2011-11-28,08,<LD,10,0.7,8.2,5.5,14.9,37.2
2011-11-28,09,<LD,12,1.6,7.7,5.9,14.4,36.6
2011-11-28,10,<LD,15,2.3,2.8,3.2,6.8,36.6
2011-11-28,11,<LD,17,2.3,1.5,2.3,4.2,36.5
2011-11-28,12,<LD,17,0.6,3.0,3.2,6.9,36.6
2011-11-28,13,<LD,19,0.4,0.6,0.4,1.1,37.0
2011-11-28,14,<LD,19,0.3,0.5,0.8,1.4,37.4
2011-11-28,15,<LD,20,0.4,0.7,1.0,2.3,37.6
2011-11-28,16,<LD,21,0.3,0.5,0.8,1.7,36.9
2011-11-28,17,<LD,21,0.4,0.7,1.5,2.6,37.2
2011-11-28,18,<LD,18,0.3,0.5,0.8,1.4,36.9
2011-11-28,19,<LD,16,0.4,0.6,2.0,3.0,36.5
2011-11-28,20,<LD,14,0.4,0.4,2.0,2.5,36.6
2011-11-28,21,<LD,13,0.4,0.6,2.0,3.3,36.9
2011-11-28,22,<LD,12,0.4,0.6,2.8,3.8,37.2
2011-11-28,23,<LD,10,0.5,2.4,5.0,8.1,37.5
2011-11-29,00,<LD,12,0.4,0.5,2.3,3.2,37.6
2011-11-29,01,<LD,12,0.8,0.4,2.8,3.3,37.9
2011-11-29,02,<LD,11,0.5,1.4,5.3,7.5,38.1
2011-11-29,03,<LD,10,0.6,0.5,5.5,6.3,37.8
2011-11-29,04,<LD,7,0.5,0.5,7.5,8.2,36.6
2011-11-29,05,<LD,6,0.5,1.2,6.6,8.1,34.0
2011-11-29,06,0.06,7,2.4,19.4,12.6,33.2,31.1
2011-11-29,07,0.05,10,1.7,20.0,18.5,39.8,28.0
2011-11-29,08,<LD,16,0.6,3.9,4.0,9.0,27.0
2011-11-29,09,0.04,19,1.1,11.0,10.5,22.8,28.5
2011-11-29,10,<LD,24,0.9,4.9,13.5,19.6,32.5
2011-11-29,11,<LD,27,0.6,2.5,6.4,9.9,38.1
2011-11-29,12,<LD,26,0.4,1.8,3.8,6.6,41.8
2011-11-29,13,<LD,17,0.6,4.8,7.1,12.9,44.7
2011-11-29,14,<LD,13,1.0,9.0,12.3,22.6,45.5
2011-11-29,15,<LD,14,0.9,11.0,12.5,24.6,46.0
2011-11-29,16,<LD,19,0.4,1.1,2.9,4.8,51.2
2011-11-29,17,<LD,17,0.4,2.0,2.9,5.9,55.3
2011-11-29,18,<LD,17,0.3,0.4,1.3,2.1,62.2
2011-11-29,19,<LD,19,0.3,0.6,1.3,2.3,63.6
2011-11-29,20,<LD,18,0.3,0.5,1.3,2.1,63.9
2011-11-29,21,<LD,19,0.3,1.2,1.6,3.2,64.0
2011-11-29,22,<LD,18,0.3,1.3,1.8,3.3,63.8
2011-11-29,23,<LD,15,0.5,5.8,9.0,15.9,63.4
2011-11-30,00,<LD,15,0.4,2.9,5.4,9.0,62.7
2011-11-30,01,<LD,12,0.4,3.1,4.4,8.4,62.3
2011-11-30,02,<LD,12,0.4,2.4,3.7,7.1,61.8
2011-11-30,03,<LD,8,0.8,12.0,10.3,23.5,61.4
2011-11-30,04,<LD,6,0.7,17.5,12.0,30.8,60.8
2011-11-30,05,<LD,7,0.5,8.4,8.4,18.2,60.3
2011-11-30,06,<LD,7,0.8,12.2,8.6,22.3,58.5
2011-11-30,07,<LD,10,0.7,12.2,8.1,21.6,56.0
2011-11-30,08,<LD,12,0.6,8.9,6.3,16.5,54.6
2011-11-30,09,<LD,10,0.5,5.8,5.3,12.3,52.4
2011-11-30,10,<LD,14,0.7,5.5,5.3,12.0,48.3
2011-11-30,11,<LD,14,0.6,2.5,3.1,6.6,42.8
2011-11-30,12,<LD,14,0.5,1.9,3.0,5.7,39.2
2011-11-30,13,<LD,12,0.7,4.3,4.4,9.9,36.0
2011-11-30,14,<LD,13,0.7,2.2,3.5,6.5,34.9
2011-11-30,15,<LD,14,0.6,1.9,3.1,5.8,34.3
2011-11-30,16,<LD,15,0.8,1.7,1.9,4.5,29.1
2011-11-30,17,<LD,15,0.5,1.3,1.6,3.5,25.0
2011-11-30,18,<LD,14,1.2,1.1,2.6,4.6,17.8
2011-11-30,19,<LD,13,2.8,1.3,4.2,6.3,16.3
2011-11-30,20,<LD,5,2.9,6.9,15.1,23.2,17.6
2011-11-30,21,0.07,4,2.8,4.3,17.5,23.0,20.1
2011-11-30,22,0.04,4,1.7,3.5,15.0,19.7,21.3
2011-11-30,23,<LD,4,1.7,3.1,13.0,17.0,22.0
2011-12-01,00,<LD,4,1.2,6.7,12.0,19.5,22.5
2011-12-01,01,<LD,5,1.1,0.7,8.0,8.9,22.9
2011-12-01,02,<LD,6,0.8,0.4,8.3,8.5,23.2
2011-12-01,03,<LD,4,1.3,1.8,10.1,12.3,23.5
2011-12-01,04,<LD,5,0.6,0.7,5.4,6.5,23.7
2011-12-01,05,<LD,4,0.8,1.9,8.9,11.7,24.1
2011-12-01,06,<LD,6,2.5,5.6,9.1,16.0,26.8
2011-12-01,07,0.07,6,5.1,67.4,23.3,92.0,28.2
2011-12-01,08,0.07,9,3.4,17.7,13.5,32.6,30.8
2011-12-01,09,<LD,17,2.5,6.7,7.4,15.4,32.0
2011-12-01,10,<LD,17,2.7,6.2,7.6,15.0,32.8
2011-12-01,11,<LD,18,2.0,3.0,6.3,10.4,33.5
2011-12-01,12,<LD,19,2.5,2.5,4.8,8.1,33.8
2011-12-01,13,<LD,20,1.4,2.6,4.3,7.3,34.5
2011-12-01,14,<LD,20,1.2,3.4,4.9,9.4,34.7
2011-12-01,15,<LD,19,1.3,7.3,6.7,14.7,35.5
2011-12-01,16,<LD,21,0.9,2.5,6.1,9.7,36.5
2011-12-01,17,<LD,19,0.9,2.0,5.8,8.7,37.5
2011-12-01,18,<LD,18,0.9,0.6,4.4,5.1,39.5
2011-12-01,19,<LD,15,0.6,0.9,5.8,7.1,40.9
2011-12-01,20,<LD,7,1.3,1.6,16.0,18.3,41.4
2011-12-01,21,0.04,5,2.5,5.4,17.5,24.2,42.2
2011-12-01,22,0.04,7,2.1,3.0,14.9,18.6,43.2
2011-12-01,23,<LD,10,1.0,1.9,8.8,11.3,43.7
2011-12-02,00,<LD,13,0.5,1.1,6.1,7.3,44.0
2011-12-02,01,<LD,13,0.5,0.8,4.0,5.0,44.1
2011-12-02,02,<LD,15,0.4,0.4,1.6,1.7,44.5
2011-12-02,03,<LD,17,0.4,0.4,1.6,2.0,44.7
2011-12-02,04,<LD,16,0.4,0.5,1.3,1.7,45.2
2011-12-02,05,<LD,15,0.5,0.5,3.1,3.7,45.2
2011-12-02,06,0.04,13,1.2,6.1,8.3,15.5,44.1
2011-12-02,07,0.06,12,2.2,43.8,17.1,62.3,45.2
2011-12-02,08,<LD,22,1.3,7.5,10.0,18.9,55.3
2011-12-02,09,<LD,25,1.1,5.1,7.7,14.0,68.4
2011-12-02,10,<LD,26,2.0,5.2,8.4,14.8,76.5
2011-12-02,11,<LD,27,1.2,7.2,10.8,19.2,81.7
2011-12-02,12,<LD,29,0.9,4.7,7.9,13.8,86.9
2011-12-02,13,<LD,31,0.9,4.8,6.8,12.4,92.2
2011-12-02,14,<LD,33,0.8,2.1,5.7,8.9,98.2
2011-12-02,15,<LD,33,0.7,2.7,7.0,10.9,105.3
2011-12-02,16,<LD,31,1.9,7.5,9.8,18.5,113.0
2011-12-02,17,<LD,32,0.8,1.9,6.9,9.7,118.7
2011-12-02,18,<LD,32,0.7,1.4,6.3,8.2,122.0
2011-12-02,19,<LD,29,1.0,1.9,8.1,10.7,124.1
2011-12-02,20,<LD,25,1.0,1.0,9.9,11.5,124.6
2011-12-02,21,<LD,20,1.2,1.5,13.2,15.3,123.3
2011-12-02,22,<LD,22,0.9,0.4,7.8,8.7,123.2
2011-12-02,23,<LD,22,0.6,0.8,6.1,6.9,124.1
2011-12-03,00,<LD,24,0.5,0.6,3.3,4.5,125.1
2011-12-03,01,<LD,23,0.5,0.4,3.2,3.5,126.3
2011-12-03,02,<LD,26,0.4,0.5,1.9,2.7,127.4
2011-12-03,03,<LD,28,0.4,0.4,1.8,2.1,128.8
2011-12-03,04,<LD,28,0.4,0.4,1.5,1.9,130.9
2011-12-03,05,<LD,25,0.4,0.7,2.1,3.0,133.3
2011-12-03,06,<LD,22,0.5,0.6,2.4,3.2,134.4
2011-12-03,07,<LD,22,0.6,2.1,5.0,7.7,136.6
2011-12-03,08,<LD,26,1.2,1.2,4.1,6.0,130.1
2011-12-03,09,0.06,29,1.3,2.2,4.2,7.1,123.2
2011-12-03,10,<LD,31,1.0,2.2,3.8,6.3,120.6
2011-12-03,11,<LD,33,0.8,4.6,4.4,9.6,119.6
2011-12-03,12,<LD,33,1.9,33.0,12.1,46.0,116.7
2011-12-03,13,<LD,30,3.5,39.9,19.3,60.1,112.8
2011-12-03,14,<LD,30,0.8,5.4,4.4,10.4,108.3
2011-12-03,15,<LD,30,0.7,3.6,3.5,7.3,103.0
2011-12-03,16,<LD,29,0.6,2.4,2.7,5.4,96.3
2011-12-03,17,<LD,30,0.9,1.2,2.5,4.0,93.0
2011-12-03,18,<LD,30,0.8,0.7,3.4,4.6,91.5
2011-12-03,19,<LD,27,0.7,0.6,3.3,4.1,103.2
2011-12-03,20,0.08,25,0.5,0.4,7.7,8.0,101.1
2011-12-03,21,0.06,24,1.0,0.5,7.5,8.1,98.9
2011-12-03,22,0.13,16,1.7,1.9,16.2,18.9,97.5
2011-12-03,23,0.05,16,1.5,1.0,9.6,11.1,96.3
2011-12-04,00,0.06,15,1.3,0.9,11.4,13.2,94.9
2011-12-04,01,0.04,16,2.8,0.4,7.2,7.5,94.1
2011-12-04,02,<LD,17,0.7,0.5,7.1,8.1,92.6
2011-12-04,03,<LD,15,0.8,0.9,8.3,9.4,90.9
2011-12-04,04,<LD,14,0.7,0.7,5.7,6.9,88.6
2011-12-04,05,<LD,12,0.6,0.9,7.4,8.8,86.0
2011-12-04,06,<LD,12,1.0,1.2,9.0,11.0,84.0
2011-12-04,07,<LD,15,0.8,2.5,7.2,10.6,79.7
2011-12-04,08,<LD,18,0.6,1.3,7.1,9.2,74.4
2011-12-04,09,<LD,23,0.5,1.1,6.0,7.7,67.8
2011-12-04,10,0.00,0,0.0,15.7,12.5,29.1,63.4
2011-12-04,11,0.00,0,0.0,1.4,3.1,5.1,59.8
2011-12-04,12,0.00,0,0.0,0.6,2.7,3.5,58.5
2011-12-04,13,0.00,0,0.0,0.0,2.3,2.7,58.0
2011-12-04,14,0.00,0,0.0,0.0,11.5,14.3,57.7
2011-12-04,15,<LD,25,1.2,0.4,7.6,10.2,54.3
2011-12-04,16,<LD,29,0.6,0.6,2.9,3.6,52.0
2011-12-04,17,<LD,26,0.6,0.9,5.3,6.6,48.0
2011-12-04,18,<LD,21,0.5,0.7,8.9,9.9,44.1
2011-12-04,19,0.04,18,1.1,1.4,11.5,13.3,25.1
2011-12-04,20,0.07,15,1.3,1.6,20.9,23.5,24.2
2011-12-04,21,0.07,20,1.0,1.0,15.8,17.2,23.6
2011-12-04,22,<LD,28,0.5,0.4,5.5,6.4,22.3
2011-12-04,23,<LD,31,0.4,0.4,3.5,4.0,20.9
2011-12-05,00,<LD,29,0.4,0.5,2.9,3.3,19.8
2011-12-05,01,<LD,28,0.4,0.5,2.1,2.8,18.6
2011-12-05,02,<LD,27,0.4,0.6,0.9,1.8,18.4
2011-12-05,03,<LD,21,0.4,2.6,9.4,12.7,17.9
2011-12-05,04,<LD,25,0.3,0.6,2.1,2.9,17.1
2011-12-05,05,<LD,16,0.8,0.7,6.6,7.8,16.8
2011-12-05,06,<LD,21,0.9,1.1,8.7,10.2,16.3
2011-12-05,07,0.10,18,3.0,57.6,25.7,84.6,15.9
2011-12-05,08,0.07,22,2.8,11.8,13.1,26.3,15.4
2011-12-05,09,<LD,24,2.6,15.8,12.5,29.6,14.4
2011-12-05,10,<LD,26,1.7,7.4,3.6,7.7,15.2
2011-12-05,11,0.00,0,0.0,0.0,5.4,13.0,15.2
2011-12-05,12,0.00,0,0.0,0.0,9.4,13.4,15.2
2011-12-05,13,0.00,0,0.0,0.0,3.8,5.1,15.2
2011-12-05,14,0.00,0,0.0,0.0,7.8,9.9,15.2
2011-12-05,15,0.00,0,0.0,0.0,8.9,9.4,15.1
2011-12-05,16,0.00,0,0.0,0.0,0.0,16.3,14.5
2011-12-05,17,<LD,30,0.6,0.8,3.8,9.5,14.0
2011-12-05,18,<LD,29,0.5,0.9,1.9,3.2,14.1
2011-12-05,19,<LD,25,0.5,0.8,4.1,5.2,14.3
2011-12-05,20,<LD,20,0.5,0.6,7.4,8.2,15.2
2011-12-05,21,<LD,12,0.7,3.2,14.5,18.9,16.8
2011-12-05,22,<LD,12,1.6,1.7,12.5,14.8,19.3
2011-12-05,23,<LD,15,1.0,0.9,10.4,11.9,21.4
2011-12-06,00,<LD,20,0.6,0.8,5.8,7.4,22.3
2011-12-06,01,<LD,20,0.5,0.8,5.7,7.1,22.9
2011-12-06,02,<LD,11,0.8,0.5,9.4,10.3,23.3
2011-12-06,03,<LD,7,1.4,0.6,14.3,15.4,24.2
2011-12-06,04,<LD,6,1.6,1.7,15.6,18.3,25.4
2011-12-06,05,<LD,4,1.4,4.9,16.1,22.1,26.2
2011-12-06,06,0.08,5,2.4,14.0,17.8,33.2,27.7
2011-12-06,07,0.09,15,1.8,53.7,19.7,74.8,29.2
2011-12-06,08,0.08,30,1.4,39.9,28.5,69.8,29.7
2011-12-06,09,<LD,28,1.2,6.1,17.1,24.4,30.6
2011-12-06,10,<LD,29,0.7,2.2,7.2,10.1,29.9
2011-12-06,11,<LD,30,0.7,0.9,5.3,6.9,30.2
2011-12-06,12,<LD,28,0.5,0.8,3.7,4.9,29.7
2011-12-06,13,<LD,27,0.5,1.3,5.9,8.1,29.7
2011-12-06,14,<LD,27,0.5,1.8,5.9,8.5,30.3
2011-12-06,15,<LD,25,0.6,0.7,5.5,6.9,31.4
2011-12-06,16,<LD,22,0.8,1.0,6.0,7.7,33.2
2011-12-06,17,<LD,22,0.6,1.0,4.1,5.9,34.8
2011-12-06,18,<LD,21,0.4,1.6,5.3,8.0,34.9
2011-12-06,19,<LD,18,1.1,1.7,7.7,10.2,35.5
2011-12-06,20,<LD,14,0.7,2.3,11.6,15.1,35.9
2011-12-06,21,<LD,15,1.3,2.5,11.8,14.9,37.8
2011-12-06,22,<LD,11,1.1,0.7,13.4,14.6,38.2
2011-12-06,23,<LD,11,1.1,1.1,11.9,13.8,38.1
2011-12-07,00,<LD,13,0.6,1.8,10.7,13.6,38.4
2011-12-07,01,<LD,17,0.4,0.5,4.2,5.1,38.5
2011-12-07,02,<LD,18,0.4,1.0,3.7,5.3,38.4
2011-12-07,03,<LD,20,0.3,0.5,1.7,2.5,39.3
2011-12-07,04,<LD,21,0.3,0.6,1.8,2.7,39.4
2011-12-07,05,<LD,20,0.4,1.5,2.7,4.9,39.4
2011-12-07,06,<LD,19,0.6,3.0,5.7,9.8,39.2
2011-12-07,07,<LD,21,1.5,10.6,12.5,24.3,39.9
2011-12-07,08,<LD,22,12.7,6.3,12.0,19.5,41.1
2011-12-07,09,<LD,25,9.5,3.4,10.2,14.6,43.3
2011-12-07,10,<LD,29,1.2,3.4,5.4,9.8,46.5
2011-12-07,11,<LD,33,1.5,5.1,5.3,11.0,50.2
2011-12-07,12,<LD,33,0.5,2.3,4.1,7.0,52.9
2011-12-07,13,<LD,29,0.5,1.1,2.7,4.4,54.6
2011-12-07,14,<LD,22,0.5,2.5,5.1,8.6,57.6
2011-12-07,15,<LD,19,0.6,3.6,6.4,11.1,61.0
2011-12-07,16,<LD,21,0.5,1.4,2.0,3.8,66.2
2011-12-07,17,<LD,20,0.6,0.5,1.1,2.0,75.1
2011-12-07,18,<LD,20,0.4,0.5,0.8,1.4,79.5
2011-12-07,19,<LD,19,0.3,0.5,0.5,1.0,81.1
2011-12-07,20,<LD,18,0.3,0.5,0.9,1.9,81.3
2011-12-07,21,<LD,17,0.3,0.7,1.2,2.5,79.5
2011-12-07,22,<LD,18,0.3,0.4,0.8,1.2,78.5
2011-12-07,23,<LD,17,0.3,0.5,1.7,2.4,78.3
2011-12-08,00,<LD,18,0.4,0.8,1.0,2.2,78.6
2011-12-08,01,<LD,19,0.4,0.4,0.4,0.6,78.9
2011-12-08,02,<LD,21,0.4,0.4,0.4,0.5,79.2
2011-12-08,03,<LD,21,0.3,0.6,0.5,1.1,78.4
2011-12-08,04,<LD,21,0.3,0.4,0.6,0.9,78.3
2011-12-08,05,<LD,22,0.5,0.6,0.5,1.3,78.1
2011-12-08,06,<LD,22,0.4,0.5,0.6,1.2,77.4
2011-12-08,07,<LD,21,0.4,0.8,1.2,2.5,75.7
2011-12-08,08,<LD,23,0.4,0.8,1.3,2.6,73.4
2011-12-08,09,<LD,24,0.4,1.3,1.5,3.0,70.3
2011-12-08,10,<LD,23,0.4,1.0,2.0,3.3,67.2
2011-12-08,11,<LD,23,0.5,3.4,3.7,7.8,62.9
2011-12-08,12,<LD,24,0.4,1.3,1.2,2.8,60.1
2011-12-08,13,<LD,24,0.4,0.9,1.0,2.0,57.6
2011-12-08,14,<LD,21,0.4,2.4,2.1,4.8,53.6
2011-12-08,15,<LD,17,0.4,10.0,6.7,17.9,48.9
2011-12-08,16,<LD,18,0.4,2.8,3.4,6.9,41.4
2011-12-08,17,<LD,19,0.5,0.6,0.5,1.2,31.5
2011-12-08,18,<LD,18,0.3,0.6,0.4,1.1,26.4
2011-12-08,19,<LD,18,0.3,0.6,0.5,1.4,23.9
2011-12-08,20,<LD,17,0.4,0.6,1.6,2.7,22.9
2011-12-08,21,<LD,14,3.5,0.8,4.8,6.3,22.7
2011-12-08,22,<LD,13,0.9,0.5,2.0,2.8,21.9
2011-12-08,23,<LD,13,0.6,0.7,2.0,2.7,21.1
2011-12-09,00,<LD,12,0.6,0.8,2.8,4.0,20.6
2011-12-09,01,<LD,12,0.9,0.6,2.8,3.9,20.3
2011-12-09,02,<LD,12,1.0,0.7,4.1,5.1,20.2
2011-12-09,03,<LD,13,0.5,0.4,2.8,3.3,20.1
2011-12-09,04,<LD,9,0.7,0.8,6.9,8.2,20.1
2011-12-09,05,<LD,5,1.1,2.1,10.1,13.2,20.3
2011-12-09,06,0.04,6,1.8,5.3,12.2,18.8,21.4
2011-12-09,07,0.05,10,1.4,28.3,18.3,47.7,22.2
2011-12-09,08,<LD,16,0.9,5.0,7.7,14.0,22.6
2011-12-09,09,<LD,19,0.8,13.7,6.9,21.5,23.7
2011-12-09,10,<LD,21,0.4,3.2,5.0,9.2,24.4
2011-12-09,11,<LD,25,0.4,3.1,3.9,7.4,24.1
2011-12-09,12,<LD,29,0.4,0.4,0.9,1.2,24.8
2011-12-09,13,<LD,32,0.4,0.8,1.1,2.2,26.0
2011-12-09,14,<LD,36,0.4,0.4,1.1,1.6,27.0
2011-12-09,15,<LD,36,0.4,0.5,0.9,1.6,27.7
2011-12-09,16,<LD,36,0.5,0.6,0.9,1.8,29.3
2011-12-09,17,<LD,37,0.9,0.9,1.9,3.3,31.6
2011-12-09,18,<LD,37,1.0,0.9,2.8,4.4,34.6
2011-12-09,19,<LD,34,1.0,0.8,6.3,7.4,37.7
2011-12-09,20,<LD,23,0.6,6.6,10.7,18.0,56.5
2011-12-09,21,<LD,24,0.5,0.7,3.1,4.0,56.4
2011-12-09,22,<LD,26,0.4,0.5,1.0,1.9,57.1
2011-12-09,23,<LD,26,0.5,1.1,3.5,5.2,57.7
2011-12-10,00,<LD,34,0.4,0.5,1.5,2.1,57.2
2011-12-10,01,<LD,31,0.4,0.5,0.9,1.3,56.9
2011-12-10,02,<LD,26,0.4,0.4,0.7,1.0,56.7
2011-12-10,03,<LD,24,0.5,0.4,0.6,0.8,56.8
2011-12-10,04,<LD,19,0.4,0.5,2.3,2.9,56.6
2011-12-10,05,<LD,19,0.7,1.0,6.3,8.0,56.9
2011-12-10,06,<LD,18,1.1,9.6,11.7,22.1,56.9
2011-12-10,07,<LD,24,0.7,2.7,4.9,8.3,56.7
2011-12-10,08,<LD,27,0.7,5.3,4.6,10.6,58.1
2011-12-10,09,<LD,29,0.8,2.2,6.8,9.9,59.4
2011-12-10,10,<LD,30,0.5,1.9,4.1,6.8,62.9
2011-12-10,11,<LD,26,0.4,0.9,0.7,2.3,74.7
2011-12-10,12,<LD,25,0.3,0.5,0.7,1.1,84.0
2011-12-10,13,<LD,25,0.3,0.8,0.9,1.8,90.7
2011-12-10,14,<LD,28,0.3,0.5,0.5,0.8,92.9
2011-12-10,15,<LD,27,0.3,0.4,0.3,0.5,92.5
2011-12-10,16,<LD,28,0.3,0.6,0.4,1.0,91.2
2011-12-10,17,<LD,27,0.3,0.4,0.4,0.8,89.8
2011-12-10,18,<LD,27,0.4,2.9,1.0,3.7,90.9
2011-12-10,19,<LD,25,0.5,0.5,2.0,2.6,92.5
2011-12-10,20,0.13,15,2.4,2.1,17.1,20.3,80.0
2011-12-10,21,0.49,3,4.6,12.4,43.4,57.1,87.1
2011-12-10,22,0.51,3,5.0,6.6,39.7,47.7,93.9
2011-12-10,23,0.14,7,2.4,1.7,19.9,22.1,98.5
2011-12-11,00,<LD,10,1.2,1.8,16.2,18.8,101.8
2011-12-11,01,<LD,13,1.1,2.9,18.3,22.2,103.4
2011-12-11,02,<LD,16,0.7,1.1,13.2,14.8,104.2
2011-12-11,03,<LD,14,0.7,0.8,3.9,5.6,105.6
2011-12-11,04,<LD,11,0.3,0.9,2.7,4.3,111.1
2011-12-11,05,<LD,11,0.4,0.5,2.0,2.9,121.8
2011-12-11,06,<LD,12,0.5,0.5,1.4,2.0,138.5
2011-12-11,07,<LD,13,0.5,0.5,0.9,1.5,155.7
2011-12-11,08,<LD,15,0.4,3.2,1.2,4.3,163.8
2011-12-11,09,<LD,17,0.4,0.4,0.4,0.4,164.8
2011-12-11,10,<LD,18,0.3,0.5,0.5,1.0,162.9
2011-12-11,11,<LD,19,0.4,1.2,2.4,4.2,153.2
2011-12-11,12,<LD,17,0.6,7.3,7.0,15.5,144.5
2011-12-11,13,<LD,16,0.5,6.0,6.0,12.9,138.4
2011-12-11,14,<LD,14,0.4,4.7,5.6,11.0,136.2
2011-12-11,15,<LD,16,0.4,4.3,4.4,9.6,136.4
2011-12-11,16,<LD,18,0.3,0.4,0.5,0.9,138.1
2011-12-11,17,<LD,19,0.3,0.9,1.2,2.1,138.8
