Fecha,Hora,CO ppm,O3 ppb,SO2 ppb,NO pbb,NO2  pbb,NOX pbb,PM10 (µg/m3)-Promedio de 24 horas
2012-01-17,18,0.29,25,2.2,6.5,12.4,19.9,40.2
2012-01-17,19,0.34,26,1.3,1.7,7.4,10.0,39.0
2012-01-17,20,0.31,27,0.9,0.6,5.0,6.0,39.6
2012-01-17,21,0.33,19,1.1,0.9,4.9,6.3,40.3
2012-01-17,22,0.36,12,1.6,0.9,7.6,9.4,40.7
2012-01-17,23,0.27,9,3.4,2.6,12.8,16.4,41.2
2012-01-18,00,0.23,7,1.7,1.8,13.6,16.1,42.0
2012-01-18,01,0.19,6,1.6,1.2,10.2,12.0,42.8
2012-01-18,02,0.16,7,1.3,1.8,11.1,13.9,43.2
2012-01-18,03,0.32,8,1.3,0.7,10.4,11.6,43.6
2012-01-18,04,0.24,9,1.2,0.5,8.4,9.4,44.1
2012-01-18,05,0.16,7,1.4,2.0,9.8,12.8,44.8
2012-01-18,06,0.23,3,2.7,17.4,20.3,39.0,45.9
2012-01-18,07,0.18,9,2.0,7.4,14.0,22.7,44.7
2012-01-18,08,0.10,17,2.6,8.0,9.2,18.4,43.1
2012-01-18,09,0.07,24,4.0,3.5,8.1,12.6,42.7
2012-01-18,10,0.06,25,2.7,14.8,11.8,27.6,42.5
2012-01-18,11,0.09,33,1.8,2.0,4.7,7.3,41.1
2012-01-18,12,0.04,34,0.9,1.0,2.6,4.1,39.4
2012-01-18,13,<LD,30,2.0,3.1,3.5,7.3,38.5
2012-01-18,14,<LD,32,0.9,7.9,4.8,13.3,38.5
2012-01-18,15,<LD,31,0.8,2.2,3.3,5.8,36.4
2012-01-18,16,<LD,32,0.7,2.2,3.4,6.3,35.7
2012-01-18,17,<LD,33,0.7,2.5,4.4,7.8,34.1
2012-01-18,18,0.22,32,1.1,4.0,8.6,13.4,32.7
2012-01-18,19,<LD,33,0.6,1.2,4.0,5.5,32.4
2012-01-18,20,0.06,32,1.0,0.5,7.3,7.6,34.8
2012-01-18,21,0.12,27,1.2,0.7,10.9,12.3,35.3
2012-01-18,22,0.14,21,1.5,1.9,14.2,16.7,36.0
2012-01-18,23,0.09,19,1.0,0.9,11.7,12.9,36.2
2012-01-19,00,0.07,16,0.8,0.9,10.1,11.5,35.7
2012-01-19,01,0.04,14,1.3,1.0,6.9,8.2,35.2
2012-01-19,02,0.13,10,1.2,0.9,12.5,14.1,35.3
2012-01-19,03,0.09,14,1.0,0.4,7.0,7.6,34.7
2012-01-19,04,0.14,10,2.0,1.5,15.7,18.2,34.4
2012-01-19,05,0.16,11,2.2,2.2,19.4,22.3,33.8
2012-01-19,06,0.11,11,2.1,6.0,19.3,26.5,32.8
2012-01-19,07,0.21,11,2.6,13.7,21.8,37.0,34.6
2012-01-19,08,0.11,23,2.0,6.6,18.1,26.1,36.4
2012-01-19,09,0.06,26,1.0,4.5,10.0,15.5,37.0
2012-01-19,10,0.05,39,0.8,1.5,10.1,12.6,37.2
2012-01-19,11,0.06,44,0.8,2.7,18.4,22.1,37.6
2012-01-19,12,<LD,30,0.7,2.0,8.4,11.4,38.8
2012-01-19,13,<LD,27,0.7,0.5,2.7,3.3,38.3
2012-01-19,14,<LD,18,1.1,10.0,14.8,26.1,40.0
2012-01-19,15,<LD,26,1.7,0.8,4.7,6.3,42.9
2012-01-19,16,<LD,24,1.3,0.6,3.2,4.2,45.1
2012-01-19,17,<LD,22,1.0,0.7,2.6,3.8,47.0
2012-01-19,18,<LD,19,0.9,0.9,3.8,5.4,48.2
2012-01-19,19,<LD,18,0.8,0.8,4.6,5.5,50.4
2012-01-19,20,<LD,19,1.0,1.4,8.1,10.3,50.3
2012-01-19,21,<LD,19,0.9,1.3,6.1,8.0,52.1
2012-01-19,22,0.04,17,1.1,0.5,6.2,7.1,53.3
2012-01-19,23,0.04,23,0.7,0.5,4.6,5.4,56.7
2012-01-20,00,<LD,27,0.6,0.4,1.6,1.7,58.1
2012-01-20,01,<LD,27,0.6,0.4,0.4,0.6,63.7
2012-01-20,02,<LD,27,0.5,0.4,0.5,0.8,62.8
2012-01-20,03,<LD,26,0.5,0.4,0.4,1.0,63.9
2012-01-20,04,<LD,25,0.5,0.4,0.5,0.7,63.4
2012-01-20,05,<LD,23,0.5,0.4,1.0,1.6,63.3
2012-01-20,06,<LD,20,0.6,0.7,4.0,5.5,63.2
2012-01-20,07,<LD,19,0.7,1.8,5.5,8.0,61.2
2012-01-20,08,<LD,21,0.7,0.9,4.0,5.9,59.8
2012-01-20,09,<LD,23,0.7,0.7,2.6,4.2,60.2
2012-01-20,10,<LD,25,0.7,1.2,2.7,4.7,62.3
2012-01-20,11,<LD,26,0.7,0.9,2.9,4.5,64.2
2012-01-20,12,<LD,26,0.7,1.7,3.0,5.3,66.8
2012-01-20,13,<LD,29,0.6,0.7,2.5,3.9,69.4
2012-01-20,14,<LD,28,0.7,0.4,1.3,1.6,74.1
2012-01-20,15,<LD,30,0.8,0.7,1.3,2.3,82.2
2012-01-20,16,<LD,31,0.6,0.4,0.7,1.5,81.6
2012-01-20,17,<LD,31,0.6,0.4,0.7,1.1,80.9
2012-01-20,18,<LD,29,0.7,0.9,1.9,3.3,80.7
2012-01-20,19,<LD,28,0.6,0.5,2.8,3.7,79.9
2012-01-20,20,<LD,26,0.7,0.5,3.4,4.4,77.2
2012-01-20,21,<LD,23,0.7,0.7,4.0,4.8,74.8
2012-01-20,22,<LD,20,0.7,0.5,3.8,4.7,73.3
2012-01-20,23,<LD,16,1.0,0.7,3.8,4.7,69.7
2012-01-21,00,<LD,13,0.6,0.6,3.0,4.1,68.7
2012-01-21,01,<LD,11,0.6,0.4,2.2,2.9,63.5
2012-01-21,02,0.04,10,0.6,0.5,3.0,3.8,63.8
2012-01-21,03,<LD,7,0.8,2.5,5.4,8.6,70.5
2012-01-21,04,0.04,11,0.8,9.6,14.8,25.5,70.7
2012-01-21,05,0.04,23,0.5,0.7,3.1,4.1,70.1
2012-01-21,06,<LD,20,0.5,0.9,1.1,2.0,69.9
2012-01-21,07,<LD,17,0.5,1.8,1.8,3.9,68.6
2012-01-21,08,0.06,11,2.3,8.8,9.6,19.3,67.6
2012-01-21,09,0.08,12,1.2,4.0,12.0,17.3,65.7
2012-01-21,10,0.05,16,0.9,2.9,8.0,12.1,62.0
2012-01-21,11,0.04,21,0.8,1.2,4.4,6.7,59.5
2012-01-21,12,0.04,31,0.5,2.1,7.2,10.2,55.8
2012-01-21,13,<LD,26,0.5,2.4,8.0,11.4,53.4
2012-01-21,14,<LD,29,0.5,2.2,5.8,8.8,46.7
2012-01-21,15,<LD,33,0.4,0.7,2.9,4.2,36.4
2012-01-21,16,<LD,31,0.4,0.4,0.7,1.1,34.7
2012-01-21,17,<LD,30,0.5,0.6,1.7,2.6,32.5
2012-01-21,18,<LD,30,0.5,0.6,0.6,1.4,30.2
2012-01-21,19,<LD,28,0.6,0.4,1.0,1.6,28.3
2012-01-21,20,0.05,19,0.8,1.1,7.1,9.2,26.8
2012-01-21,21,0.27,10,2.2,1.4,17.6,19.8,26.7
2012-01-21,22,0.26,4,3.4,1.6,21.5,23.8,27.4
2012-01-21,23,0.06,7,1.5,0.5,12.8,14.1,26.8
2012-01-22,00,<LD,10,0.7,0.4,8.6,9.7,25.6
2012-01-22,01,0.04,10,0.8,0.6,8.5,9.6,24.9
2012-01-22,02,<LD,12,0.6,3.0,8.6,12.0,25.0
2012-01-22,03,0.04,5,0.7,13.2,15.8,30.0,16.8
2012-01-22,04,<LD,12,0.6,2.8,6.4,9.9,16.4
2012-01-22,05,0.04,5,0.7,4.5,11.1,16.9,16.3
2012-01-22,06,0.04,5,0.7,2.8,9.3,13.0,15.4
2012-01-22,07,<LD,13,0.5,0.7,3.7,5.1,15.3
2012-01-22,08,<LD,17,0.4,0.4,1.6,1.9,15.0
2012-01-22,09,<LD,17,0.4,1.7,2.8,4.9,14.6
2012-01-22,10,<LD,14,0.5,7.4,8.2,16.8,14.6
2012-01-22,11,<LD,19,0.4,0.4,1.2,1.9,14.3
2012-01-22,12,<LD,18,0.5,2.6,3.8,6.8,14.2
2012-01-22,13,<LD,14,0.5,8.2,7.0,16.3,13.9
2012-01-22,14,<LD,16,0.4,5.0,5.0,10.8,13.4
2012-01-22,15,0.04,13,0.5,13.3,9.1,23.6,12.8
2012-01-22,16,0.04,12,0.5,15.8,9.7,26.7,12.3
2012-01-22,17,<LD,18,0.4,3.1,1.9,5.1,12.3
2012-01-22,18,<LD,18,0.5,0.6,0.9,1.9,12.9
2012-01-22,19,<LD,17,0.6,0.5,1.7,2.7,13.2
2012-01-22,20,<LD,14,0.6,0.4,2.7,3.3,13.3
2012-01-22,21,<LD,13,0.5,0.4,2.6,3.5,11.7
2012-01-22,22,<LD,12,0.6,0.6,3.6,4.7,9.3
2012-01-22,23,<LD,10,0.6,0.5,4.0,4.7,8.3
2012-01-23,00,<LD,8,0.7,1.0,5.8,7.5,8.0
2012-01-23,01,<LD,8,0.7,0.9,3.7,4.9,7.7
2012-01-23,02,<LD,6,0.5,1.1,3.2,4.9,6.8
2012-01-23,03,<LD,6,0.6,1.3,3.3,5.2,6.6
2012-01-23,04,<LD,9,0.6,0.7,3.4,4.9,6.5
2012-01-23,05,<LD,9,0.6,1.3,3.4,5.6,6.5
2012-01-23,06,0.08,4,1.3,23.5,11.4,36.0,7.0
2012-01-23,07,0.15,3,2.2,71.7,20.9,93.6,9.7
2012-01-23,08,0.04,6,0.9,4.4,4.5,9.8,10.2
2012-01-23,09,<LD,8,0.9,4.8,5.2,11.2,11.3
2012-01-23,10,<LD,10,0.9,4.0,4.8,10.0,12.7
2012-01-23,11,0.06,12,0.8,4.0,5.2,10.3,13.0
2012-01-23,12,<LD,14,0.8,1.6,4.7,7.4,13.5
2012-01-23,13,<LD,17,0.7,2.2,4.4,7.5,13.5
2012-01-23,14,0.06,17,0.9,4.2,7.2,12.6,14.1
2012-01-23,15,0.08,15,1.4,4.3,8.8,14.4,14.4
2012-01-23,16,0.07,14,1.2,4.5,10.1,16.0,14.7
2012-01-23,17,0.11,15,1.3,4.6,10.1,15.8,14.9
2012-01-23,18,0.04,17,1.0,2.0,7.7,10.9,14.6
2012-01-23,19,0.05,17,1.0,7.1,6.9,14.8,14.4
2012-01-23,20,0.05,14,1.3,2.3,12.3,15.7,14.4
2012-01-23,21,0.07,10,1.1,1.8,14.1,16.8,15.2
2012-01-23,22,0.05,11,1.1,1.2,10.0,12.1,15.5
2012-01-23,23,---,---,---,---,---,---,16.0
2012-01-24,00,---,---,---,---,---,---,16.5
2012-01-24,01,---,---,---,---,---,---,16.8
2012-01-24,02,---,---,---,---,---,---,17.5
2012-01-24,03,---,---,---,---,---,---,18.2
2012-01-24,04,---,11,---,---,---,---,18.9
2012-01-24,05,0.25,9,3.2,11.2,8.3,19.9,20.3
2012-01-24,06,0.22,9,1.6,14.4,6.0,21.2,20.7
2012-01-24,07,0.21,7,0.9,9.3,7.0,17.4,17.7
2012-01-24,08,0.17,12,0.8,8.1,9.2,18.6,17.2
2012-01-24,09,0.15,16,1.1,7.4,9.1,17.8,16.6
2012-01-24,10,0.15,16,0.6,5.3,6.5,13.1,16.6
2012-01-24,11,0.15,16,0.6,5.9,7.7,14.7,17.2
2012-01-24,12,0.16,16,0.5,2.8,4.8,8.6,21.6
2012-01-24,13,0.12,14,0.5,4.0,2.8,7.5,21.6
2012-01-24,14,0.13,14,0.4,0.9,1.0,2.3,21.9
2012-01-24,15,0.12,13,0.5,1.2,0.9,3.1,22.3
2012-01-24,16,0.12,11,0.5,1.7,0.9,3.5,23.5
2012-01-24,17,0.12,10,0.5,1.0,0.7,2.4,24.9
2012-01-24,18,0.11,11,0.4,0.8,0.6,1.9,26.3
2012-01-24,19,0.11,11,0.4,0.4,0.6,0.8,27.4
2012-01-24,20,0.10,11,0.5,0.4,0.5,1.0,28.3
2012-01-24,21,0.10,11,0.4,0.4,0.6,1.1,28.3
2012-01-24,22,0.10,11,0.5,0.4,0.6,1.3,28.5
2012-01-24,23,0.12,7,0.7,2.2,3.6,6.4,28.5
2012-01-25,00,0.11,3,1.0,4.3,8.4,13.3,28.4
2012-01-25,01,0.11,3,0.9,7.5,7.4,15.7,28.6
2012-01-25,02,0.09,8,0.4,0.4,2.7,3.2,27.5
2012-01-25,03,0.11,12,0.5,1.5,2.9,5.1,26.7
2012-01-25,04,0.24,1,1.4,6.8,8.3,16.5,26.6
2012-01-25,05,0.17,<LD,1.5,5.5,7.0,13.3,26.3
2012-01-25,06,0.24,<LD,2.6,26.3,8.8,36.5,27.0
2012-01-25,07,0.16,4,1.4,11.7,4.2,17.2,27.9
2012-01-25,08,0.13,8,1.1,4.7,1.9,7.7,28.7
2012-01-25,09,0.12,9,0.6,3.6,1.6,6.2,29.1
2012-01-25,10,0.14,12,0.6,4.6,2.7,8.3,28.5
2012-01-25,11,0.11,14,0.5,3.0,3.9,8.0,28.7
2012-01-25,12,0.10,9,0.5,6.7,3.8,11.8,25.9
2012-01-25,13,0.11,14,0.4,0.5,0.5,1.1,26.5
2012-01-25,14,0.11,15,0.5,0.7,0.5,1.4,26.0
2012-01-25,15,0.11,15,0.6,1.1,1.1,2.7,25.7
2012-01-25,16,0.11,16,0.5,1.1,0.9,2.3,25.0
2012-01-25,17,0.12,15,0.7,1.4,1.6,3.9,23.9
2012-01-25,18,0.11,14,0.7,2.8,3.4,7.3,23.0
2012-01-25,19,0.11,13,0.8,1.8,3.2,5.9,23.5
2012-01-25,20,0.13,9,1.4,1.8,7.0,9.5,24.3
2012-01-25,21,0.14,4,1.6,4.5,10.4,15.9,26.6
2012-01-25,22,0.12,7,0.8,0.8,3.2,4.4,28.0
2012-01-25,23,0.11,7,0.8,0.6,2.8,3.8,28.2
2012-01-26,00,0.11,6,1.1,1.7,3.9,6.5,28.3
2012-01-26,01,0.12,6,0.7,0.6,3.1,4.2,27.9
2012-01-26,02,0.12,5,0.6,0.5,3.1,3.9,28.2
2012-01-26,03,0.11,8,0.6,0.7,2.4,3.6,28.3
2012-01-26,04,0.10,9,0.6,0.7,1.8,2.7,27.8
2012-01-26,05,0.11,9,0.7,0.9,2.2,3.6,27.6
2012-01-26,06,0.14,7,0.9,1.7,4.0,6.5,27.0
2012-01-26,07,0.16,7,1.4,16.0,8.5,25.9,28.5
2012-01-26,08,0.15,12,1.2,7.0,3.8,12.0,30.5
2012-01-26,09,0.13,16,2.1,5.0,3.0,9.2,32.6
2012-01-26,10,0.13,18,4.6,2.5,2.5,5.9,34.2
2012-01-26,11,0.12,18,2.5,5.3,3.1,9.4,35.3
2012-01-26,12,0.12,20,1.3,2.6,2.0,5.6,37.5
2012-01-26,13,0.14,21,0.9,2.2,1.8,5.0,40.1
2012-01-26,14,0.12,21,0.7,1.4,2.4,4.5,41.3
2012-01-26,15,0.12,21,0.9,2.0,1.7,4.5,42.3
2012-01-26,16,0.13,21,1.2,3.2,2.7,6.9,43.8
2012-01-26,17,0.17,23,1.2,2.0,1.9,4.6,46.1
2012-01-26,18,0.15,23,0.8,3.4,2.6,6.9,47.8
2012-01-26,19,0.12,24,0.9,0.8,2.0,3.5,48.3
2012-01-26,20,0.15,22,1.0,0.6,4.3,5.4,48.4
2012-01-26,21,0.18,20,1.5,0.6,5.8,6.7,47.4
2012-01-26,22,0.18,21,0.9,1.0,4.6,6.0,47.4
2012-01-26,23,0.16,18,0.9,0.9,4.3,5.2,48.0
2012-01-27,00,0.15,20,0.8,0.5,3.5,4.2,48.3
2012-01-27,01,0.13,20,0.9,0.4,2.4,2.9,48.2
2012-01-27,02,0.12,22,0.9,0.6,2.4,3.6,48.6
2012-01-27,03,0.11,23,1.0,0.6,1.4,2.3,49.1
2012-01-27,04,0.12,22,0.9,0.5,2.4,3.0,49.9
2012-01-27,05,0.15,17,0.9,0.8,6.2,7.4,50.5
2012-01-27,06,0.16,17,0.8,7.1,9.3,17.4,51.3
2012-01-27,07,0.18,16,1.4,10.0,9.8,21.0,52.0
2012-01-27,08,0.18,19,1.3,5.7,5.6,12.5,56.7
2012-01-27,09,0.15,22,1.1,3.2,5.0,9.2,67.0
2012-01-27,10,0.14,26,1.1,2.5,3.9,7.3,80.2
2012-01-27,11,0.14,27,1.8,2.1,4.4,7.4,88.0
2012-01-27,12,0.14,27,0.9,2.3,3.8,7.2,95.8
2012-01-27,13,0.13,27,0.8,2.1,3.9,6.8,107.6
2012-01-27,14,0.14,29,0.8,2.3,3.4,6.7,112.6
2012-01-27,15,0.13,31,0.9,1.6,4.0,6.4,118.7
2012-01-27,16,0.13,31,1.2,2.2,4.5,7.8,127.2
2012-01-27,17,0.13,31,1.0,1.5,3.6,6.0,135.3
2012-01-27,18,0.14,32,0.8,0.9,3.1,4.3,140.6
2012-01-27,19,0.13,32,0.8,1.0,2.7,4.3,145.7
2012-01-27,20,0.14,30,0.7,0.7,3.6,4.4,147.3
2012-01-27,21,0.16,28,0.7,0.8,4.4,5.4,147.7
2012-01-27,22,0.15,27,0.8,0.9,3.5,4.6,147.8
2012-01-27,23,0.14,26,0.8,0.8,3.3,4.6,147.7
2012-01-28,00,0.13,27,0.6,0.6,2.1,3.2,148.1
2012-01-28,01,0.13,26,0.5,0.5,1.9,2.5,149.0
2012-01-28,02,0.10,26,0.5,0.4,1.7,2.2,150.5
2012-01-28,03,0.10,25,0.5,0.7,1.7,2.9,151.9
2012-01-28,04,0.09,24,0.5,0.5,1.2,2.0,152.0
2012-01-28,05,0.10,23,0.6,0.4,1.7,2.4,151.9
2012-01-28,06,0.12,22,0.5,0.6,2.4,3.4,151.7
2012-01-28,07,0.12,20,0.7,1.9,5.0,7.9,151.7
2012-01-28,08,0.12,22,0.7,1.3,3.5,5.2,150.9
2012-01-28,09,0.13,19,0.7,1.9,5.7,8.5,144.9
2012-01-28,10,0.13,21,0.8,2.4,6.5,9.8,134.3
2012-01-28,11,0.13,24,0.8,2.8,10.0,13.8,133.4
2012-01-28,12,0.13,28,0.7,1.1,5.9,7.4,130.6
2012-01-28,13,0.13,30,0.7,0.9,5.7,7.1,122.6
2012-01-28,14,0.13,29,0.8,2.1,6.7,9.8,136.6
2012-01-28,15,0.12,31,0.7,0.8,4.0,5.0,133.4
2012-01-28,16,0.13,32,0.7,0.8,3.5,4.8,125.3
2012-01-28,17,0.13,32,0.7,0.5,2.4,3.3,117.6
2012-01-28,18,0.14,25,0.8,0.8,7.1,8.4,115.1
2012-01-28,19,0.16,26,0.9,0.4,4.3,4.9,109.7
2012-01-28,20,0.18,23,1.1,0.7,6.1,7.5,108.0
2012-01-28,21,0.23,21,1.2,0.5,7.4,8.5,108.1
2012-01-28,22,0.36,13,2.1,0.6,13.0,14.1,109.0
2012-01-28,23,0.27,17,1.3,0.7,9.5,10.5,108.8
2012-01-29,00,0.14,26,0.7,0.5,3.1,3.9,108.5
2012-01-29,01,0.12,29,0.6,0.4,1.2,1.5,110.3
2012-01-29,02,0.11,28,0.6,0.6,1.7,3.0,131.5
2012-01-29,03,0.11,27,0.6,0.5,1.4,2.2,155.2
2012-01-29,04,---,---,---,---,---,---,160.4
2012-01-29,05,---,---,---,---,---,---,166.3
2012-01-29,06,---,---,---,---,---,---,172.3
2012-01-29,07,---,---,---,---,---,---,176.3
2012-01-29,08,---,---,---,---,---,---,176.6
2012-01-29,09,---,---,---,---,---,---,176.6
2012-01-29,10,---,---,---,---,---,---,---
2012-01-29,11,---,---,---,---,---,---,---
2012-01-29,12,---,---,---,---,---,---,---
2012-01-29,13,---,---,---,---,---,---,---
2012-01-29,14,---,---,---,---,---,---,---
2012-01-29,15,---,---,---,---,---,---,---
2012-01-29,16,---,33,---,---,---,---,---
2012-01-29,17,0.32,36,0.7,0.5,1.0,1.7,---
2012-01-29,18,0.22,36,0.9,0.5,2.9,3.6,---
2012-01-29,19,0.19,34,1.1,0.7,7.7,8.7,---
2012-01-29,20,0.21,34,1.1,1.3,6.1,7.6,---
2012-01-29,21,0.28,31,1.1,0.4,7.0,7.6,---
2012-01-29,22,0.25,29,1.3,0.8,6.0,7.1,---
2012-01-29,23,0.19,28,1.1,0.4,5.6,6.0,---
2012-01-30,00,0.18,27,1.1,0.5,8.0,9.1,---
2012-01-30,01,0.17,23,0.9,0.6,6.9,7.5,---
2012-01-30,02,0.25,23,1.0,0.5,6.2,7.0,---
2012-01-30,03,0.19,21,0.9,1.0,4.8,6.2,---
2012-01-30,04,0.20,20,1.0,0.5,4.7,5.3,---
2012-01-30,05,0.24,16,1.6,0.5,6.4,7.0,---
2012-01-30,06,0.24,11,1.8,28.4,9.8,38.6,---
2012-01-30,07,0.30,6,3.0,32.0,20.3,53.6,---
2012-01-30,08,0.22,13,2.8,13.7,24.1,39.2,---
2012-01-30,09,0.11,9,0.8,5.0,5.1,11.2,---
2012-01-30,10,0.10,14,1.6,4.5,4.7,10.3,53.5
2012-01-30,11,0.16,29,5.8,4.6,8.2,13.9,69.7
2012-01-30,12,0.13,30,6.6,4.5,8.1,13.6,83.9
2012-01-30,13,0.14,31,2.2,2.6,6.1,9.9,97.0
2012-01-30,14,0.14,32,1.7,1.5,5.7,8.0,96.2
2012-01-30,15,0.12,34,1.2,1.1,2.9,4.5,94.3
2012-01-30,16,0.12,35,0.9,1.2,2.7,4.6,92.8
2012-01-30,17,0.15,35,0.9,1.2,3.1,4.9,94.4
2012-01-30,18,0.11,35,0.7,0.7,2.7,3.7,94.8
2012-01-30,19,0.11,33,0.9,0.7,3.9,4.9,93.8
2012-01-30,20,0.14,32,0.7,0.4,2.4,2.7,93.0
2012-01-30,21,0.14,30,0.9,0.7,3.7,4.4,91.4
2012-01-30,22,0.14,22,1.1,1.2,12.0,13.6,89.4
2012-01-30,23,0.12,19,0.8,4.2,8.5,13.2,90.9
2012-01-31,00,0.06,13,0.5,0.4,1.6,2.0,92.7
2012-01-31,01,0.08,15,0.5,0.4,2.1,2.8,93.0
2012-01-31,02,0.07,14,0.4,0.8,1.0,1.9,92.8
2012-01-31,03,0.09,10,1.3,0.4,0.7,1.0,92.0
2012-01-31,04,0.08,9,0.9,0.4,1.0,1.4,90.2
2012-01-31,05,0.07,7,0.6,8.6,3.5,12.1,89.2
2012-01-31,06,0.06,8,0.5,0.7,0.9,1.8,88.1
2012-01-31,07,0.11,11,0.7,2.7,1.0,4.5,82.3
2012-01-31,08,0.05,11,1.0,4.6,2.0,7.4,81.1
2012-01-31,09,0.05,11,0.6,4.8,3.4,9.5,84.0
2012-01-31,10,0.06,10,0.7,5.2,3.6,9.9,82.3
2012-01-31,11,0.05,11,0.6,3.2,2.4,6.2,68.5
2012-01-31,12,0.05,12,0.6,4.3,3.8,9.2,54.8
2012-01-31,13,0.06,14,0.5,1.4,1.7,3.8,41.8
2012-01-31,14,0.16,14,0.6,3.3,2.1,6.3,39.7
2012-01-31,15,0.21,15,0.6,2.7,4.7,8.5,38.8
2012-01-31,16,0.16,17,0.6,2.1,4.1,7.3,38.2
2012-01-31,17,0.16,18,0.7,2.7,6.2,10.0,37.3
2012-01-31,18,0.16,16,0.8,2.4,4.8,8.3,40.6
2012-01-31,19,0.06,17,1.0,0.7,2.9,3.9,41.3
2012-01-31,20,0.07,10,1.3,2.2,6.2,9.2,41.6
2012-01-31,21,0.10,10,1.3,0.7,4.7,5.9,44.7
2012-01-31,22,0.06,11,0.9,0.5,1.9,2.6,46.5
2012-01-31,23,0.06,10,0.8,0.5,1.9,2.9,44.6
2012-02-01,00,0.06,9,0.8,0.7,2.6,3.9,42.1
2012-02-01,01,0.07,9,0.7,0.4,4.6,5.3,40.6
2012-02-01,02,0.05,11,0.7,2.2,6.6,9.4,40.7
2012-02-01,03,0.05,14,0.5,0.3,2.4,2.8,41.2
2012-02-01,04,0.07,13,0.7,0.9,4.4,6.1,41.9
2012-02-01,05,0.14,10,2.1,2.9,10.3,14.4,42.9
2012-02-01,06,0.13,7,4.0,6.7,14.9,22.9,45.2
2012-02-01,07,0.10,8,4.4,14.3,11.2,26.9,47.9
2012-02-01,08,0.06,12,2.4,3.5,3.7,8.2,49.1
2012-02-01,09,0.05,14,1.6,3.6,3.6,8.2,47.2
2012-02-01,10,0.04,14,1.1,2.9,3.4,7.5,45.2
2012-02-01,11,0.04,16,1.0,1.4,2.1,4.5,46.2
2012-02-01,12,0.15,15,1.0,2.7,2.8,6.5,48.0
2012-02-01,13,0.11,16,0.8,1.1,2.1,4.0,47.0
2012-02-01,14,0.19,15,1.0,3.9,4.9,10.1,47.0
2012-02-01,15,0.10,19,0.8,2.1,3.9,7.2,47.1
2012-02-01,16,0.06,20,0.8,0.8,1.9,3.3,49.8
2012-02-01,17,0.06,16,0.8,0.5,2.5,3.5,51.6
2012-02-01,18,0.04,15,0.8,0.4,1.4,2.1,49.1
2012-02-01,19,<LD,14,0.6,0.4,2.3,3.2,47.8
2012-02-01,20,0.04,11,1.0,0.8,6.8,8.3,47.4
2012-02-01,21,0.05,8,0.9,2.3,7.2,10.7,46.2
2012-02-01,22,0.08,10,0.9,0.7,3.8,5.1,45.9
2012-02-01,23,0.06,10,0.8,0.5,3.3,4.2,46.5
2012-02-02,00,0.05,10,0.7,0.6,3.5,4.9,47.2
2012-02-02,01,0.05,10,0.6,0.4,2.0,2.6,48.6
2012-02-02,02,0.05,9,0.6,0.5,3.1,4.1,49.1
2012-02-02,03,0.06,9,0.8,0.6,2.9,4.1,49.8
2012-02-02,04,0.07,7,0.8,1.5,4.1,6.1,49.8
2012-02-02,05,0.06,8,0.8,1.0,4.5,6.1,49.5
2012-02-02,06,0.14,3,1.5,10.5,11.1,22.7,49.2
2012-02-02,07,0.33,4,2.9,56.7,19.7,77.9,49.7
2012-02-02,08,0.15,12,1.7,10.7,9.6,21.7,51.9
2012-02-02,09,0.08,15,0.7,4.7,4.7,10.5,52.9
2012-02-02,10,0.06,20,1.2,4.1,5.0,10.3,54.7
2012-02-02,11,0.05,22,0.7,2.4,2.9,6.1,53.1
2012-02-02,12,0.04,19,0.6,2.4,3.2,6.3,50.9
2012-02-02,13,0.04,20,0.5,0.5,1.1,1.9,50.8
2012-02-02,14,0.04,21,0.7,3.1,3.8,7.9,50.4
2012-02-02,15,0.05,26,0.7,1.5,3.1,5.3,50.6
2012-02-02,16,<LD,25,0.9,0.8,4.0,5.5,48.4
2012-02-02,17,0.04,29,0.7,0.4,5.7,6.6,47.6
2012-02-02,18,<LD,27,0.8,0.6,3.7,4.5,46.6
2012-02-02,19,<LD,20,0.8,0.3,5.0,5.3,48.9
2012-02-02,20,0.05,17,1.1,0.3,5.4,6.0,51.9
2012-02-02,21,0.06,17,0.9,0.5,3.8,4.8,54.6
2012-02-02,22,0.06,18,0.8,0.5,2.8,3.8,56.8
2012-02-02,23,0.08,15,0.9,0.7,5.3,6.8,58.9
2012-02-03,00,0.11,17,0.7,0.8,4.9,6.4,63.0
2012-02-03,01,0.17,17,0.9,0.6,4.0,4.7,65.1
2012-02-03,02,0.16,15,1.0,0.3,5.5,6.1,65.7
2012-02-03,03,0.13,17,0.9,0.3,3.8,4.1,65.9
2012-02-03,04,0.17,13,1.2,0.5,6.0,6.8,66.2
2012-02-03,05,0.23,15,1.3,0.4,5.0,5.7,66.7
2012-02-03,06,0.22,15,1.0,1.8,6.8,9.6,66.4
2012-02-03,07,0.18,16,1.2,5.4,9.1,15.9,65.3
2012-02-03,08,0.18,22,1.2,6.3,7.3,14.9,63.1
2012-02-03,09,0.18,26,1.1,1.9,6.1,9.1,60.9
2012-02-03,10,0.11,26,0.8,1.7,5.4,8.3,59.1
2012-02-03,11,---,---,---,---,---,---,61.2
2012-02-03,12,---,---,---,---,---,---,63.2
2012-02-03,13,---,---,---,---,---,---,65.2
2012-02-03,14,---,---,---,---,---,---,67.5
2012-02-03,15,---,---,---,---,---,---,69.1
